0,000497161061329314	0,000162011218814442	0,0479413393783901	-0,00246918325130321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0,000162011218814442	5,27958618928905E-05	0,0156591631098581	-0,00080546246313677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0,0479413393783901	0,0156591631098581	48,3533413594496	5,36085757235135	13,8702863324218	-3,33914170364472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0,00246918325130321	-0,00080546246313677	5,36085757235135	1,04067018027311	3,33914422857771	-0,770571433030683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	13,8702863324218	3,33914422857771	80,1394285715228	5,43360932159231E-06	13,8702844187384	-3,3391414871414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-3,33914170364472	-0,770571433030683	5,43360932159231E-06	2,05485714275518	3,33914378476862	-0,770571424623962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	13,8702844187384	3,33914378476862	80,1394285402454	3,69575734815442E-06	13,8702833908378	-3,33914191986587	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-3,3391414871414	-0,770571424623962	3,69575734815442E-06	2,05485717434954	3,33914299389167	-0,770571418804354	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	13,8702833908378	3,33914299389167	80,1394285256989	5,71963870044101E-07	13,8702832441402	-3,33914270526339	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	-3,33914191986587	-0,770571418804354	5,71963870044101E-07	2,05485718904469	3,33914215718096	-0,770571417899103	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	13,8702832441402	3,33914215718096	80,1394285331175	-2,7498228831746E-06	13,8702839779915	-3,33914354478849	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	-3,33914270526339	-0,770571417899103	-2,7498228831746E-06	2,05485718155016	3,33914157385042	-0,770571422240663	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	13,8702839779915	3,33914157385042	80,1394285598842	-5,08164733936667E-06	13,8702855956628	-3,33914413788295	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-3,33914354478849	-0,770571422240663	-5,08164733936667E-06	2,05485715451118	3,33914154111595	-0,770571430166737	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	13,8702855956628	3,33914154111595	80,139428595531	-5,23559052467704E-06	13,8702881043507	-3,33914418195344	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	-3,33914413788295	-0,770571430166737	-5,23559052467704E-06	2,05485711850877	3,33914235421717	-0,770571438020137	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,8702881043507	3,33914235421717	80,1394286217382	-2,02381470604251E-06	13,8702898646084	-3,33914337357478	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3,33914418195344	-0,770571438020137	-2,02381470604251E-06	2,05485709205984	3,33914375611396	-0,770571440557232	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,8702898646084	3,33914375611396	65,3545681870671	-3,28346722937116	1,55541824272079	-0,479483629460286	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3,33914337357478	-0,770571440557232	-3,28346722937116	1,31011839482856	0,213917712845746	-0,0655982230246633	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,55541824272079	0,213917712845746	0,184304322982278	-0,0561672005184792	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0,479483629460286	-0,0655982230246633	-0,0561672005184792	0,0171230437717559	
