1,10270424175091
1,10176488580672
1,10074220321829
1,0996366655909
1,09844874452982
1,09717891164036
1,09582763852778
1,09439539679737
1,09288265805441
1,09128989390419
1,08961757595198
1,08786617580307
1,08603616506275
1,08412801533629
1,08214219822897
1,08007918534609
1,07793944829291
1,07572345867473
1,07343168809683
1,07106460816448
1,06862269048297
1,06610640665759
1,06351622829361
1,06085262699633
1,05811607437101
1,05530704202294
1,05242600155741
1,0494734245797
1,04644978269509
1,04335554750886
1,0401911906263
1,03695718365268
1,0336539981933
1,03028210585342
1,02684197823834
1,02333408695334
1,0197589036037
1,0161168997947
1,01240854713162
1,00863431721975
1,00479468166437
1,00089011207076
0,996921080044206
0,992888057189988
0,988791515113388
0,98463192541969
0,980409759714175
0,976125489602126
0,971779586688826
0,967372522579556
0,9629047688796
0,95837679719424
0,953789079128758
0,949142086288435
0,944436290278556
0,939672162704403
0,934850175171257
0,929970799284402
0,925034506649118
0,92004176887069
0,9149930575544
0,909888844305529
0,90472960072936
0,899515798431176
0,89424790901626
0,888926404089892
0,883551755257357
0,878124434123935
0,872644912294911
0,867113661375565
0,861531152971181
0,855897858687041
0,850214250128428
0,844480798900622
0,838697976608908
0,832866254858569
0,826986105254885
0,821057999403139
0,815082408908614
0,809059805376592
0,802990660412356
0,796875445621188
0,79071463260837
0,784508692979186
0,778258098338917
0,771963320292845
0,765624830446253
0,759243100404424
0,752818601772641
0,746351806156184
0,739843185160337
0,733293210390382
0,726702353451602
0,720071085949279
0,713399879488694
0,706689205675133
0,699939536113875
0,693151342410204
0,686325096169402
0,679461268996751
0,672560332497534
0,665622758277034
0,658649017940533
0,651639583093312
0,644594925340655
0,637515516287844
0,630401827540161
0,623254330702889
0,61607349738131
0,608859799180707
0,601613707706362
0,594335694563557
0,587026231357575
0,579685789693698
0,572314841177209
0,56491385741339
0,557483310007523
0,550023670564892
0,542535410690777
0,535019001990463
0,52747491606923
0,519903624532362
0,512305598985141
0,50468131103285
0,49703123228077
0,489355834334183
0,481655588798374
0,473930967278624
0,466182441380215
0,458410482708431
0,450615562868552
0,442798153465861
0,434958726105642
0,427097752393177
0,419215703933747
0,411313052332636
0,403390269195125
0,395447826126498
0,387486194732036
0,379505846617021
0,371507253386738
0,363490886646467
0,355457218001491
0,347406719057093
0,339339861418555
0,331257116691159
0,323158956480188
0,315045852390924
0,30691827602865
0,298776698998648
0,290621592906201
0,28245342935659
0,274272679955099
0,26607981630701
0,257875310017603
0,249659632692165
0,241433255935974
0,233196651354317
0,224950290552471
0,216694645135722
0,208430186709353
0,200157386878643
0,191876717248877
0,183588649425338
0,175293655013306
0,166992205618065
0,158684772844897
0,150371828299084
0,14205384358591
0,133731290310656
0,125404640078604
0,117074364495038
0,108740935165239
0,10040482369449
0,0920665016880735
0,0837264407512719
0,0753851124893674
0,067042988507642
0,0587005404113796
0,0503582398058608
0,042016558296369
0,0336759674881866
0,0253369389865956
0,0169999443968787
0,00866545532431862
0,000333943374196899
-0,00799411984820297
-0,0163182627375997
-0,0246380136887101
-0,0329529010962515
-0,0412624533549417
-0,0495661988594998
-0,0578636660046417
-0,066154383185085
-0,0744378787955478
-0,0827136812307481
-0,0909813188854027
-0,0992403201542291
-0,107490213431945
-0,115730527113269
-0,123960789592917
-0,132180529265608
-0,14038927452606
-0,148586553768989
-0,156771895389113
-0,164944827781151
-0,173104879339818
-0,181251578459834
-0,189384453535916
-0,197503032962779
-0,205606845135144
-0,213695418447729
-0,221768281295248
-0,229824962072421
-0,237864989173966
-0,245887890994599
-0,253893195929039
-0,261880432372002
-0,269849128718208
-0,277798813362371
-0,285729014699212
-0,293639261123447
-0,301529081029794
-0,309398002812971
-0,317245554867694
-0,325071265588682
-0,332874663370652
-0,340655276608323
-0,34841263369641
-0,356146263029633
-0,363855693002707
-0,371540452010353
-0,379200068447285
-0,386834070708224
-0,394441987187886
-0,402023346280987
-0,409577676382246
-0,417104505886382
-0,424603363188113
-0,432073776682151
-0,43951527476322
-0,446927385826034
-0,454309638265311
-0,461661560475771
-0,468982680852128
-0,476272527789103
-0,483530629681412
-0,490756514923771
-0,4979497119109
-0,505109749037516
-0,512236154698336
-0,519328457288078
-0,526386185201459
-0,533408866833198
-0,540396030578012
-0,547347204830617
-0,554261917985733
-0,561139698438076
-0,567980074582364
-0,574782574813315
-0,581546727525645
-0,588272061114074
-0,594958103973318
-0,601604384498095
-0,608210431083123
-0,614775772123118
-0,6212999360128
-0,627782451146885
-0,634222845920091
-0,640620648727135
-0,646975387962736
-0,653286592021609
-0,659553789298475
-0,665776508188049
-0,67195427708505
-0,678086624384193
-0,684173078480201
-0,690213167767787
-0,696206420641668
-0,702152365496565
-0,708050530727195
-0,713900444728272
-0,719701635894517
-0,725453632620648
-0,731155963301381
-0,736808156331433
-0,742409740105523
-0,747960243018368
-0,753459193464686
-0,758906119839193
-0,76430055053661
-0,769642013951651
-0,774930038479035
-0,780164152513482
-0,785343884449705
-0,790468762682423
-0,795538315606355
-0,800552071616219
-0,805509559106731
-0,810410306472609
-0,815253842108571
-0,820039694409335
-0,824767391769617
-0,829436462584135
-0,834046435247607
-0,838596838154752
-0,843087199700286
-0,847517048278926
-0,851885912285392
-0,856193320114399
-0,860438800160666
-0,86462188081891
-0,868742090483848
-0,872798957550199
-0,876792010412679
-0,880720777466009
-0,884584787104903
-0,88838356772408
-0,892116647718256
-0,895783555482151
-0,899383819410481
-0,902916967897965
-0,906382529339319
-0,909780032129261
-0,91310900466251
-0,916368975333781
-0,919559472537794
-0,922680024669265
-0,925730160122912
-0,928709407293455
-0,931617294575607
-0,934453350364088
-0,937217103053617
-0,939908081038908
-0,942525812714684
-0,945069826475657
-0,947539650716547
-0,949934813832073
-0,952254844216948
-0,954499270265895
-0,956667620373628
-0,958759422934868
-0,96077420634433
-0,96271149899673
-0,964570829286788
-0,966351725609224
-0,968053716358749
-0,969676329930088
-0,971219094717952
-0,972681539117063
-0,974063191522137
-0,975363580327892
-0,976582233929047
-0,977718680720314
-0,978772449096416
-0,97974306745207
-0,980630064181992
-0,981432967680902
-0,982151306343514
-0,982784608564547
-0,983332402738719
-0,983794217260751
-0,984169580525355
-0,98445802092725
-0,984659066861155
-0,984772246721786
-0,984797088903863
-0,9847331218021
-0,984579873811219
-0,984336873325934
-0,984003648740966
-0,983579728451027
-0,983064640850842
-0,982457914335122
-0,981759077298588
-0,980967658135958
-0,980083185241946
-0,979105187011273
-0,978033191838658
-0,976866728118812
-0,975605324246461
-0,974248508616316
-0,972795809623098
-0,971246755661522
-0,969600875126309
-0,967857696412173
-0,966016747913834
-0,964077558026008
-0,962039655143416
-0,959902567660772
-0,957665823972792
-0,9553289524742
-0,95289148155971
-0,950352939624036
-0,947712855061901
-0,944970756268021
-0,942126171637112
-0,939178629563894
-0,936127658443082
-0,932972786669396
-0,929713542637552
-0,926349454742269
-0,922880051378263
-0,919304860940255
-0,915623411822955
-0,911835232421088
-0,90793985112937
-0,903936796342517
-0,899825596455248
-0,895605779862279
-0,891276874958328
-0,886838410138114
-0,882289913796353
-0,877630914327761
-0,87286094012706
-0,867979519588966
-0,862986181108194
-0,857880453079467
-0,852661863897499
-0,847329941957005
-0,841884215652703
-0,836324213379316
-0,83064946353156
-0,824859494504148
-0,818953834691806
-0,812932012489241
-0,806793556291175
-0,80053799449233
-0,794164855487418
-0,78767366767116
-0,781063959438272
-0,774335259183472
-0,767487095301477
-0,760518996187005
-0,753430490234773
-0,746221105839499
-0,738890371395901
-0,731437815298697
-0,723862965942603
-0,716165351722337
-0,70834450103262
-0,700399942268163
-0,69233120382369
-0,684137814093915
-0,675819301473556
-0,667375194357332
-0,658805021139957
-0,650108310216156
-0,641284589980635
-0,632333388828123
-0,623254235153331
-0,614046657350982
-0,604710183815787
-0,595244342942469
-0,585648663125742
-0,575922672760325
-0,566065900240933
-0,556077873962289
-0,545958122319107
-0,535706173706107
-0,525321556518
-0,514803799149513
-0,504152429995356
-0,493366977450252
-0,482446969908917
-0,471391935766065
-0,460201403416419
