-1,88565403288246
8,25241366687987
0,995342193597396
0,128788584174337
0,444995694252831
-1,08441018820807
-0,674000304231014
-0,898278959585329
-0,935306717394567
0,435582859137694
-0,00600969230813035
1,21617846271199
0,930937894521765
0,449175770864199
0,682843514670543
-0,888400181062466
-0,434199280779593
-1,09083242633343
-0,996352193856669
0,114150107388067
1,78364183385562
7,960682672489
